entry_id,source_row_id,source_key,source_file,source_line,arc,section,source_id,title,entry_kind,primary_domain,domain_tags,source_domain_tags,desire_phases,entity_id_candidate,subject_slot_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,review_flags,canon_promotion
NC-CL-R-001195,NC-CL-S-000388,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,314,GA10,"Iconic People, Hardware and Institution End States",G10-L05,A-001 Human Director,CONTROL_CLAIM,C1,C1|C7,C1|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001196,NC-CL-S-000388,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,314,GA10,"Iconic People, Hardware and Institution End States",G10-L05,A-001 Human Director,STATE_TRANSITION,C1,C1|C7,C1|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001197,NC-CL-S-000388,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,314,GA10,"Iconic People, Hardware and Institution End States",G10-L05,A-001 Human Director,LOSS_OBLIGATION,C1,C1|C7,C1|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001198,NC-CL-S-000388,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,314,GA10,"Iconic People, Hardware and Institution End States",G10-L05,A-001 Human Director,NARRATIVE_PROMISE,C1,C1|C7,C1|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001199,NC-CL-S-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,322,GA10,"Iconic People, Hardware and Institution End States",G10-L06,A-001 Archive AI Partner,ENTITY,C1,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001200,NC-CL-S-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,322,GA10,"Iconic People, Hardware and Institution End States",G10-L06,A-001 Archive AI Partner,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001201,NC-CL-S-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,322,GA10,"Iconic People, Hardware and Institution End States",G10-L06,A-001 Archive AI Partner,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001202,NC-CL-S-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,322,GA10,"Iconic People, Hardware and Institution End States",G10-L06,A-001 Archive AI Partner,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001203,NC-CL-S-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,322,GA10,"Iconic People, Hardware and Institution End States",G10-L06,A-001 Archive AI Partner,NARRATIVE_PROMISE,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001204,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,ENTITY,C2,C2,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,CANON:AUX-07,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001205,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,ENTITY,C6,C6,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,OPEN_SERVICE_SPINE,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001206,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,CONTROL_CLAIM,C2,C2|C6,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001207,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,STATE_TRANSITION,C2,C2|C6,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001208,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,LOSS_OBLIGATION,C2,C2|C6,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001209,NC-CL-S-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,330,GA10,"Iconic People, Hardware and Institution End States",G10-L07,07 Original Frame and Open Service Spine,SET,C2,C2|C6,C2|C6,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001210,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,ENTITY,C1,C1|C5|C7,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001211,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,RELATIONSHIP,C1,C1|C7|C5|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001212,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,CONTROL_CLAIM,C1,C1|C5|C7|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001213,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,STATE_TRANSITION,C1,C1|C5|C7|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001214,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,LOSS_OBLIGATION,C1,C1|C5|C7|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001215,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,NARRATIVE_PROMISE,C1,C1|C5|C7|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001216,NC-CL-S-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,339,GA10,"Iconic People, Hardware and Institution End States",G10-L08,First Ship / Crew Institution,SET,C1,C1|C5|C7|C8,C1|C5|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001217,NC-CL-S-000392,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,347,GA10,"Iconic People, Hardware and Institution End States",G10-L09,Ownerless Fleet Charter,ENTITY,C5,C5|C7,C5|C7|C8,COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001218,NC-CL-S-000392,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,347,GA10,"Iconic People, Hardware and Institution End States",G10-L09,Ownerless Fleet Charter,RELATIONSHIP,C7,C7|C5|C8,C5|C7|C8,COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001219,NC-CL-S-000392,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,347,GA10,"Iconic People, Hardware and Institution End States",G10-L09,Ownerless Fleet Charter,CONTROL_CLAIM,C5,C5|C7|C8,C5|C7|C8,COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001220,NC-CL-S-000392,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,347,GA10,"Iconic People, Hardware and Institution End States",G10-L09,Ownerless Fleet Charter,STATE_TRANSITION,C5,C5|C7|C8,C5|C7|C8,COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001221,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,ENTITY,C1,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001222,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,RELATIONSHIP,C1,C1|C7|C6,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001223,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001224,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001225,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001226,NC-CL-S-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,355,GA10,"Iconic People, Hardware and Institution End States",G10-L10,Academy / Education Lineage,SET,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001227,NC-CL-S-000394,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,363,GA10,"Iconic People, Hardware and Institution End States",G10-L11,Neutral Assembly,ENTITY,C7,C7,C7|C8,ACQUISITION|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001228,NC-CL-S-000394,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,363,GA10,"Iconic People, Hardware and Institution End States",G10-L11,Neutral Assembly,RELATIONSHIP,C7,C7|C8,C7|C8,ACQUISITION|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001229,NC-CL-S-000394,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,363,GA10,"Iconic People, Hardware and Institution End States",G10-L11,Neutral Assembly,CONTROL_CLAIM,C7,C7|C8,C7|C8,ACQUISITION|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001230,NC-CL-S-000394,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,363,GA10,"Iconic People, Hardware and Institution End States",G10-L11,Neutral Assembly,STATE_TRANSITION,C7,C7|C8,C7|C8,ACQUISITION|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001231,NC-CL-S-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,371,GA10,"Iconic People, Hardware and Institution End States",G10-L12,Helix/Industrial Successors,ENTITY,C1,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001232,NC-CL-S-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,371,GA10,"Iconic People, Hardware and Institution End States",G10-L12,Helix/Industrial Successors,RELATIONSHIP,C1,C1|C7|C6,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001233,NC-CL-S-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,371,GA10,"Iconic People, Hardware and Institution End States",G10-L12,Helix/Industrial Successors,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001234,NC-CL-S-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,371,GA10,"Iconic People, Hardware and Institution End States",G10-L12,Helix/Industrial Successors,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001235,NC-CL-S-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,371,GA10,"Iconic People, Hardware and Institution End States",G10-L12,Helix/Industrial Successors,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001236,NC-CL-S-000396,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,383,GA10,Final Mystery and Promise Payoffs,G10-M01,“당신은 역사에 기록되지 않았습니다”,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001237,NC-CL-S-000396,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,383,GA10,Final Mystery and Promise Payoffs,G10-M01,“당신은 역사에 기록되지 않았습니다”,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001238,NC-CL-S-000396,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,383,GA10,Final Mystery and Promise Payoffs,G10-M01,“당신은 역사에 기록되지 않았습니다”,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001239,NC-CL-S-000396,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,383,GA10,Final Mystery and Promise Payoffs,G10-M01,“당신은 역사에 기록되지 않았습니다”,NARRATIVE_PROMISE,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001240,NC-CL-S-000397,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,392,GA10,Final Mystery and Promise Payoffs,G10-M02,Thirteen Heroes,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001241,NC-CL-S-000397,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,392,GA10,Final Mystery and Promise Payoffs,G10-M02,Thirteen Heroes,STATE_TRANSITION,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001242,NC-CL-S-000397,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,392,GA10,Final Mystery and Promise Payoffs,G10-M02,Thirteen Heroes,NARRATIVE_PROMISE,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001243,NC-CL-S-000397,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,392,GA10,Final Mystery and Promise Payoffs,G10-M02,Thirteen Heroes,SET,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001244,NC-CL-S-000398,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,401,GA10,Final Mystery and Promise Payoffs,G10-M03,07 Lineage,CONTROL_CLAIM,C2,C2|C6|C7,C2|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001245,NC-CL-S-000398,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,401,GA10,Final Mystery and Promise Payoffs,G10-M03,07 Lineage,STATE_TRANSITION,C2,C2|C6|C7,C2|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
