entry_id,source_key,source_file,source_id,title,entry_kind,domain_tags,reason,canon_promotion
DRY-CL-R-000305,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A06,AI/Composite Nonterritorial Community,LOSS_OBLIGATION,C1|C6|C7,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,NONE
DRY-CL-R-000306,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A07,Central Seed/Continuity Assembly,ENTITY,C6|C7,중앙기구·물리시스템과 주권해체·분산·영구상실을 함께 규정,NONE
DRY-CL-R-000307,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A07,Central Seed/Continuity Assembly,CONTROL_CLAIM,C6|C7,중앙기구·물리시스템과 주권해체·분산·영구상실을 함께 규정,NONE
DRY-CL-R-000308,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A07,Central Seed/Continuity Assembly,STATE_TRANSITION,C6|C7,중앙기구·물리시스템과 주권해체·분산·영구상실을 함께 규정,NONE
DRY-CL-R-000309,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-A07,Central Seed/Continuity Assembly,LOSS_OBLIGATION,C6|C7,중앙기구·물리시스템과 주권해체·분산·영구상실을 함께 규정,NONE
DRY-CL-R-000310,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L01,H-001,ENTITY,C1|C7|C8,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,NONE
DRY-CL-R-000311,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L01,H-001,RELATIONSHIP,C1|C7|C8,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,NONE
DRY-CL-R-000312,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L01,H-001,CONTROL_CLAIM,C1|C7|C8,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,NONE
DRY-CL-R-000313,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L01,H-001,STATE_TRANSITION,C1|C7|C8,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,NONE
DRY-CL-R-000314,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L01,H-001,LOSS_OBLIGATION,C1|C7|C8,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,NONE
DRY-CL-R-000315,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L02,H-002,ENTITY,C1|C2|C6|C7,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,NONE
DRY-CL-R-000316,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L02,H-002,RELATIONSHIP,C1|C2|C6|C7,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,NONE
DRY-CL-R-000317,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L02,H-002,CONTROL_CLAIM,C1|C2|C6|C7,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,NONE
DRY-CL-R-000318,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L02,H-002,STATE_TRANSITION,C1|C2|C6|C7,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,NONE
DRY-CL-R-000319,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L02,H-002,SET,C1|C2|C6|C7,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,NONE
DRY-CL-R-000320,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L03,S-001,ENTITY,C1|C6|C7,인물과 기록번역기관·해석권 포기·분산전환을 함께 규정,NONE
DRY-CL-R-000321,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L03,S-001,CONTROL_CLAIM,C1|C6|C7,인물과 기록번역기관·해석권 포기·분산전환을 함께 규정,NONE
DRY-CL-R-000322,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L03,S-001,STATE_TRANSITION,C1|C6|C7,인물과 기록번역기관·해석권 포기·분산전환을 함께 규정,NONE
DRY-CL-R-000323,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L04,M-001,ENTITY,C1|C7|C8,인물·의료망과 환자권리·서비스책임·전환을 함께 규정,NONE
DRY-CL-R-000324,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L04,M-001,CONTROL_CLAIM,C1|C7|C8,인물·의료망과 환자권리·서비스책임·전환을 함께 규정,NONE
DRY-CL-R-000325,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L04,M-001,STATE_TRANSITION,C1|C7|C8,인물·의료망과 환자권리·서비스책임·전환을 함께 규정,NONE
DRY-CL-R-000326,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L04,M-001,LOSS_OBLIGATION,C1|C7|C8,인물·의료망과 환자권리·서비스책임·전환을 함께 규정,NONE
DRY-CL-R-000327,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L05,A-001 Human Director,ENTITY,C1|C7,인물·직위권한·잔존책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000328,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L05,A-001 Human Director,CONTROL_CLAIM,C1|C7,인물·직위권한·잔존책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000329,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L05,A-001 Human Director,STATE_TRANSITION,C1|C7,인물·직위권한·잔존책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000330,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L05,A-001 Human Director,LOSS_OBLIGATION,C1|C7,인물·직위권한·잔존책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000331,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L05,A-001 Human Director,NARRATIVE_PROMISE,C1|C7,인물·직위권한·잔존책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000332,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L06,A-001 Archive AI Partner,ENTITY,C1|C6|C7,인공지능 인격·감사권한·공동책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000333,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L06,A-001 Archive AI Partner,CONTROL_CLAIM,C1|C6|C7,인공지능 인격·감사권한·공동책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000334,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L06,A-001 Archive AI Partner,STATE_TRANSITION,C1|C6|C7,인공지능 인격·감사권한·공동책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000335,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L06,A-001 Archive AI Partner,LOSS_OBLIGATION,C1|C6|C7,인공지능 인격·감사권한·공동책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000336,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L06,A-001 Archive AI Partner,NARRATIVE_PROMISE,C1|C6|C7,인공지능 인격·감사권한·공동책임과 미정 결말을 함께 등록,NONE
DRY-CL-R-000337,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L07,07 Original Frame and Open Service Spine,ENTITY,C2|C6,원형기체·서비스표준 계보와 분산·퇴역·상실을 함께 규정,NONE
DRY-CL-R-000338,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L07,07 Original Frame and Open Service Spine,CONTROL_CLAIM,C2|C6,원형기체·서비스표준 계보와 분산·퇴역·상실을 함께 규정,NONE
DRY-CL-R-000339,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L07,07 Original Frame and Open Service Spine,STATE_TRANSITION,C2|C6,원형기체·서비스표준 계보와 분산·퇴역·상실을 함께 규정,NONE
DRY-CL-R-000340,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L07,07 Original Frame and Open Service Spine,LOSS_OBLIGATION,C2|C6,원형기체·서비스표준 계보와 분산·퇴역·상실을 함께 규정,NONE
DRY-CL-R-000341,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L07,07 Original Frame and Open Service Spine,SET,C2|C6,원형기체·서비스표준 계보와 분산·퇴역·상실을 함께 규정,NONE
DRY-CL-R-000342,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,ENTITY,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000343,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,RELATIONSHIP,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000344,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,CONTROL_CLAIM,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000345,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,STATE_TRANSITION,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000346,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,LOSS_OBLIGATION,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000347,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,NARRATIVE_PROMISE,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000348,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L08,First Ship / Crew Institution,SET,C1|C5|C7|C8,함선·승무관계·공공운용권·상실가능성과 계보약속을 함께 등록,NONE
DRY-CL-R-000349,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L09,Ownerless Fleet Charter,ENTITY,C5|C7|C8,함대망·편대관계와 비소유 지휘헌장 전환을 함께 규정,NONE
DRY-CL-R-000350,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L09,Ownerless Fleet Charter,RELATIONSHIP,C5|C7|C8,함대망·편대관계와 비소유 지휘헌장 전환을 함께 규정,NONE
DRY-CL-R-000351,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L09,Ownerless Fleet Charter,CONTROL_CLAIM,C5|C7|C8,함대망·편대관계와 비소유 지휘헌장 전환을 함께 규정,NONE
DRY-CL-R-000352,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L09,Ownerless Fleet Charter,STATE_TRANSITION,C5|C7|C8,함대망·편대관계와 비소유 지휘헌장 전환을 함께 규정,NONE
DRY-CL-R-000353,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,ENTITY,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000354,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,RELATIONSHIP,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000355,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,CONTROL_CLAIM,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000356,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,STATE_TRANSITION,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000357,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,LOSS_OBLIGATION,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000358,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L10,Academy / Education Lineage,SET,C1|C6|C7,교육기관·학생관계·권리책임과 교육계보 전환을 함께 규정,NONE
DRY-CL-R-000359,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L11,Neutral Assembly,ENTITY,C7|C8,중립기구·회원관계·자율권과 보관권 축소를 함께 규정,NONE
DRY-CL-R-000360,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L11,Neutral Assembly,RELATIONSHIP,C7|C8,중립기구·회원관계·자율권과 보관권 축소를 함께 규정,NONE
DRY-CL-R-000361,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L11,Neutral Assembly,CONTROL_CLAIM,C7|C8,중립기구·회원관계·자율권과 보관권 축소를 함께 규정,NONE
DRY-CL-R-000362,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L11,Neutral Assembly,STATE_TRANSITION,C7|C8,중립기구·회원관계·자율권과 보관권 축소를 함께 규정,NONE
DRY-CL-R-000363,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L12,Helix/Industrial Successors,ENTITY,C1|C6|C7,산업후계기관·노동관계·인증권·책임제약을 함께 규정,NONE
DRY-CL-R-000364,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L12,Helix/Industrial Successors,RELATIONSHIP,C1|C6|C7,산업후계기관·노동관계·인증권·책임제약을 함께 규정,NONE
DRY-CL-R-000365,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L12,Helix/Industrial Successors,CONTROL_CLAIM,C1|C6|C7,산업후계기관·노동관계·인증권·책임제약을 함께 규정,NONE
DRY-CL-R-000366,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L12,Helix/Industrial Successors,STATE_TRANSITION,C1|C6|C7,산업후계기관·노동관계·인증권·책임제약을 함께 규정,NONE
DRY-CL-R-000367,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-L12,Helix/Industrial Successors,LOSS_OBLIGATION,C1|C6|C7,산업후계기관·노동관계·인증권·책임제약을 함께 규정,NONE
DRY-CL-R-000368,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M01,“당신은 역사에 기록되지 않았습니다”,CONTROL_CLAIM,C1|C6|C7,기록누락 미스터리와 해석권 포기·공식서사 상실을 함께 회수,NONE
DRY-CL-R-000369,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M01,“당신은 역사에 기록되지 않았습니다”,STATE_TRANSITION,C1|C6|C7,기록누락 미스터리와 해석권 포기·공식서사 상실을 함께 회수,NONE
DRY-CL-R-000370,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M01,“당신은 역사에 기록되지 않았습니다”,LOSS_OBLIGATION,C1|C6|C7,기록누락 미스터리와 해석권 포기·공식서사 상실을 함께 회수,NONE
DRY-CL-R-000371,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M01,“당신은 역사에 기록되지 않았습니다”,NARRATIVE_PROMISE,C1|C6|C7,기록누락 미스터리와 해석권 포기·공식서사 상실을 함께 회수,NONE
DRY-CL-R-000372,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M02,Thirteen Heroes,CONTROL_CLAIM,C1|C7,열세 영웅 약속을 순위세트·선전통제 해체로 회수,NONE
DRY-CL-R-000373,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M02,Thirteen Heroes,STATE_TRANSITION,C1|C7,열세 영웅 약속을 순위세트·선전통제 해체로 회수,NONE
DRY-CL-R-000374,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M02,Thirteen Heroes,NARRATIVE_PROMISE,C1|C7,열세 영웅 약속을 순위세트·선전통제 해체로 회수,NONE
DRY-CL-R-000375,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M02,Thirteen Heroes,SET,C1|C7,열세 영웅 약속을 순위세트·선전통제 해체로 회수,NONE
DRY-CL-R-000376,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M03,07 Lineage,CONTROL_CLAIM,C2|C6|C7,07 계보 약속을 기술표준 분산과 계보완성으로 회수,NONE
DRY-CL-R-000377,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M03,07 Lineage,STATE_TRANSITION,C2|C6|C7,07 계보 약속을 기술표준 분산과 계보완성으로 회수,NONE
DRY-CL-R-000378,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M03,07 Lineage,NARRATIVE_PROMISE,C2|C6|C7,07 계보 약속을 기술표준 분산과 계보완성으로 회수,NONE
DRY-CL-R-000379,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M03,07 Lineage,SET,C2|C6|C7,07 계보 약속을 기술표준 분산과 계보완성으로 회수,NONE
DRY-CL-R-000380,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,ENTITY,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000381,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,RELATIONSHIP,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000382,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,CONTROL_CLAIM,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000383,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,STATE_TRANSITION,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000384,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,LOSS_OBLIGATION,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000385,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M04,Blood Admiral,NARRATIVE_PROMISE,C1|C7,인물·직위 분리 약속과 피해관계·책임을 함께 회수,NONE
DRY-CL-R-000386,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,ENTITY,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000387,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,RELATIONSHIP,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000388,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,CONTROL_CLAIM,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000389,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,STATE_TRANSITION,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000390,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,LOSS_OBLIGATION,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000391,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M05,Administrative Death and Protector Community,NARRATIVE_PROMISE,C1|C6|C7|C8,공동체·신분관계 약속과 인정권·미복구 책임을 함께 회수,NONE
DRY-CL-R-000392,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,RELATIONSHIP,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
DRY-CL-R-000393,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,CONTROL_CLAIM,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
DRY-CL-R-000394,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,STATE_TRANSITION,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
DRY-CL-R-000395,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,LOSS_OBLIGATION,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
DRY-CL-R-000396,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,NARRATIVE_PROMISE,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
DRY-CL-R-000397,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M06,Fifth Answer,SET,C6|C7,제5답 약속을 기관간 권한분담·책임조합으로 회수,NONE
